"July 09, 2016 at 10:57AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 03:15AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 03:15AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 03:58AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 04:51AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 05:21AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 06:33AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 07:00AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 11:58PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 29, 2016 at 06:57PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 29, 2016 at 08:10PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 03, 2016 at 06:57PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 03, 2016 at 08:14PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 04, 2016 at 06:57PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 04, 2016 at 08:00PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 05, 2016 at 06:58PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 05, 2016 at 08:01PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 10, 2016 at 09:56AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 10, 2016 at 11:01AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 11, 2016 at 06:58PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 11, 2016 at 08:09PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 13, 2016 at 06:58PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 13, 2016 at 08:10PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 01:21AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 02:34AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 03:10AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 03:51AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 04:17AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 08:48AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 09:16AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 18, 2016 at 11:12PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 23, 2016 at 10:48PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 12:44AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 09:31AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 07:10PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 09:19PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 09:21PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 09:22PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 09:26PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 10:02PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 10:28PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 11:09PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 12:39AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 01:09AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 01:55AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 02:47AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 03:17AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 04:29AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 04:36AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 05:34AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 06:04AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 06:48AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 09:04AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 09:19AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 26, 2016 at 11:41AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 26, 2016 at 11:42AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 26, 2016 at 11:28PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 26, 2016 at 11:49PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 12:20AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 01:02AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 01:47AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 02:14AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 03:05AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 03:36AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 04:13AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 04:15AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 04:32AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 06:56PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 07:48PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 08:16PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 08:29PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 02:13AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 02:42AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 03:28AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 03:57AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 04:57AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 05:22AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 06:14AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 06:38AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 07:51AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 08:20AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 09:05AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 09:14AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 30, 2016 at 02:00AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 30, 2016 at 02:05AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 30, 2016 at 09:30AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 30, 2016 at 11:01AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 30, 2016 at 11:44AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 31, 2016 at 02:35PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"November 01, 2016 at 06:59PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"November 01, 2016 at 08:10PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"November 02, 2016 at 06:59PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"November 02, 2016 at 08:16PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"February 27, 2017 at 07:15PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"February 27, 2017 at 11:06PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"March 01, 2017 at 08:31PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"March 01, 2017 at 09:35PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"March 06, 2017 at 06:57PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"March 06, 2017 at 08:03PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"May 11, 2017 at 06:55PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"May 11, 2017 at 08:14PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"May 15, 2017 at 06:57PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"May 15, 2017 at 08:10PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"May 18, 2017 at 06:56PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"May 18, 2017 at 08:10PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"May 25, 2017 at 06:58PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"May 25, 2017 at 08:12PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 10, 2017 at 10:57AM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 10, 2017 at 12:09PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 14, 2017 at 06:55PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 14, 2017 at 08:10PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 19, 2017 at 07:00PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 19, 2017 at 08:01PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 22, 2017 at 06:56PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 22, 2017 at 08:15PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 24, 2017 at 10:57AM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 24, 2017 at 12:11PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 26, 2017 at 06:55PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 26, 2017 at 08:04PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 28, 2017 at 06:58PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"June 28, 2017 at 08:13PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 03, 2017 at 05:29PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 03, 2017 at 06:45PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 05, 2017 at 06:54PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 05, 2017 at 08:10PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 07, 2017 at 05:25PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 07, 2017 at 06:47PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 13, 2017 at 06:59PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 13, 2017 at 08:10PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 20, 2017 at 07:00PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 20, 2017 at 08:09PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 21, 2017 at 05:28PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 21, 2017 at 06:39PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 25, 2017 at 06:56PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 25, 2017 at 08:08PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 27, 2017 at 06:54PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 27, 2017 at 08:09PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 31, 2017 at 06:58PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"July 31, 2017 at 08:13PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 04, 2017 at 05:26PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 04, 2017 at 06:48PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 08, 2017 at 05:25PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 08, 2017 at 06:37PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 11, 2017 at 05:28PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 11, 2017 at 06:44PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 14, 2017 at 06:58PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 14, 2017 at 08:11PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 17, 2017 at 05:19PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 17, 2017 at 06:44PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 19, 2017 at 10:58AM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 19, 2017 at 12:11PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 22, 2017 at 05:28PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 22, 2017 at 06:44PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"August 31, 2017 at 04:33PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 05, 2017 at 06:57PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 05, 2017 at 08:13PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 08, 2017 at 05:30PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 08, 2017 at 06:45PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 11, 2017 at 06:58PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 11, 2017 at 08:03PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 14, 2017 at 05:00PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 14, 2017 at 06:14PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 15, 2017 at 06:19AM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 15, 2017 at 06:20AM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 17, 2017 at 11:39PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 17, 2017 at 11:44PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 19, 2017 at 05:26PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 19, 2017 at 06:38PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 21, 2017 at 06:55PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 21, 2017 at 08:15PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 22, 2017 at 05:29PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 22, 2017 at 06:48PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 24, 2017 at 06:58PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 25, 2017 at 05:23PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 25, 2017 at 06:31PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 26, 2017 at 06:58PM",entered,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"
"September 26, 2017 at 08:00PM",exited,"https://maps.google.com/?q=42.3280373115382,-71.098374156414&z=18"